TIMESTAMP,ContextTokens,GeneratedTokens
1700160807726,908,14
1700160807729,4102,11
1700160808533,315,20
1700160808533,3807,11
1700160808536,1468,32
1700160808830,469,30
1700160808830,382,11
1700160808833,908,15
1700160808834,2629,6
1700160808925,3727,107
1700160808927,1060,21
1700160808927,379,28
1700160808930,2091,6
1700160808934,1470,11
1700160809025,908,6
1700160809031,3056,9
1700160809032,1879,7
1700160809126,78,15
1700160809131,1059,9
1700160809131,107,21
1700160809132,2428,8
1700160809134,2628,12
1700160809226,3057,6
1700160809232,7436,14
1700160809232,3135,11
1700160809234,1060,18
1700160809538,316,6
1700160809538,5503,29
1700160809630,2630,12
1700160809727,395,15
1700160809729,392,22
1700160809730,2629,7
1700160809731,2092,6
1700160809732,4871,17
1700160809733,910,8
1700160809733,392,6
1700160809826,390,23
1700160809828,1476,6
1700160809831,390,13
1700160809833,910,8
1700160809833,2431,6
1700160809834,1060,6
1700160809929,5913,12
1700160809929,910,26
1700160809930,2630,16
1700160809931,1064,15
1700160809931,2424,9
1700160809932,3058,12
1700160810030,2748,22
1700160810032,186,9
1700160810033,3627,34
1700160810141,6229,21
1700160810145,79,10
1700160810147,2219,12
1700160810147,46,14
1700160810147,1080,30
1700160810147,7436,40
1700160810149,4871,40
1700160810150,5509,18
1700160810230,1476,24
1700160810232,6213,6
1700160810530,2841,11
1700160810530,1062,15
1700160810530,7168,14
1700160810533,395,15
1700160810536,903,21
1700160810537,106,12
1700160810630,2454,8
1700160810632,2841,9
1700160810633,3627,75
1700160810728,80,15
1700160810730,5516,55
1700160810826,469,8
1700160810830,1588,9
1700160810834,468,8
1700160810927,188,6
1700160810930,2433,12
1700160810932,6230,6
1700160811030,2433,12
1700160811131,2842,16
1700160811229,1832,6
1700160811231,6229,41
1700160811231,1593,25
1700160811232,398,15
1700160811535,6230,79
1700160811535,170,13
1700160811537,3103,6
1700160811538,348,9
1700160811626,5523,9
1700160811626,2842,9
1700160811727,1022,23
1700160811728,398,13
1700160811734,904,102
1700160811830,271,18
1700160811832,1022,15
1700160811930,1590,33
1700160811931,6230,6
1700160811932,402,9
1700160812026,188,7
1700160812030,1064,17
1700160812129,346,15
1700160812230,1027,15
1700160812233,1069,11
1700160812235,95,14
1700160812627,1592,33
1700160812629,1067,13
1700160812632,1666,6
1700160812632,1718,87
1700160812727,1666,8
1700160812732,1707,9
1700160812732,1032,13
1700160812829,318,12
1700160812935,879,13
1700160813225,1037,8
1700160813425,6230,195
1700160813427,105,14
1700160813427,987,7
1700160813427,1719,8
1700160813628,6198,7
1700160813926,1401,9
1700160814026,877,73
1700160814125,178,7
1700160814226,318,28
1700160814425,1401,7
1700160814526,6231,20
1700160814526,1927,6
1700160814727,3599,46
1700160814926,1927,6
1700160815025,7435,11
1700160815125,6233,7
1700160815226,1926,9
1700160815725,3599,57
1700160815925,1926,9
1700160815925,272,17
1700160815925,1402,12
1700160815928,4434,12
1700160816125,444,14
1700160816436,2570,7
1700160816529,3601,37
1700160816825,984,7
1700160817028,3533,10
1700160817225,3601,25
1700160817327,1204,10
1700160817328,2205,15
1700160817431,1875,75
1700160817930,1042,33
1700160818025,274,15
1700160818025,1404,12
1700160818028,6139,30
1700160818325,1211,14
1700160818927,3604,18
1700160819129,1585,19
1700160819326,180,10
1700160819326,569,31
1700160819625,569,10
1700160819727,1877,8
1700160819730,452,13
1700160819825,180,8
1700160820125,569,34
1700160820425,1585,38
1700160820525,6140,10
1700160820527,1212,7
1700160820527,180,7
1700160820626,4911,21
1700160820627,1877,31
1700160820629,1229,10
1700160820632,569,34
1700160821027,251,7
1700160821027,2298,70
1700160821425,2532,37
1700160821526,1218,19
1700160821625,353,17
1700160821925,1877,43
1700160821930,574,106
1700160822025,158,13
1700160822028,6134,19
1700160822126,193,130
1700160822627,414,18
1700160822725,195,31
1700160822727,2535,12
1700160822825,575,9
1700160823526,358,6
1700160823926,1878,18
1700160824025,575,109
1700160824027,111,10
1700160824127,196,66
1700160824229,2304,12
1700160824230,256,70
1700160824230,1477,22
1700160824326,6235,177
1700160824327,1878,28
1700160824726,1079,36
1700160824826,360,7
1700160824927,2305,6
1700160825225,196,46
1700160825226,359,9
1700160825328,580,18
1700160825426,1081,21
1700160825526,1879,28
1700160825625,1119,33
1700160825833,3119,34
1700160825925,357,10
1700160825987,575,208
1700160826659,583,33
1700160826845,196,234
1700160826972,1083,33
1700160827035,2305,15
1700160827080,2824,16
1700160827461,361,14
1700160827549,1083,9
1700160827825,362,24
1700160827983,1007,10
1700160828026,2572,103
1700160828027,1084,16
1700160828253,359,18
1700160828553,1007,14
1700160828893,891,14
1700160829438,2400,7
1700160829463,1879,26
1700160829943,99,8
1700160830346,1799,14
1700160830627,209,64
1700160830627,4879,16
1700160830627,6175,28
1700160830863,1799,8
1700160831025,2822,12
1700160831025,2400,8
1700160831427,1269,15
1700160831634,2400,14
1700160831638,2919,12
1700160831755,1269,6
1700160831927,6261,9
1700160831940,1262,12
1700160832026,1608,33
1700160832026,1401,9
1700160832336,270,112
1700160832341,1269,17
1700160832628,1262,8
1700160832725,1198,47
1700160833027,1269,6
1700160833125,1880,21
1700160833226,1262,12
1700160833326,2582,55
1700160833451,417,12
1700160833525,2407,9
1700160833725,203,23
1700160833725,183,1276
1700160833728,4880,14
1700160834026,5913,7
1700160834125,417,20
1700160834131,216,181
1700160834232,2226,15
1700160834456,1263,11
1700160835025,2237,6
1700160835125,5913,8
1700160835239,471,14
1700160835425,1264,10
1700160835427,225,67
1700160835488,6176,17
1700160835535,2925,8
1700160836101,917,37
1700160836197,2588,57
1700160836314,2825,59
1700160836925,2825,21
1700160837109,1881,31
1700160837184,232,130
1700160837625,2928,26
1700160837758,2409,14
1700160837764,1610,27
1700160837836,2826,84
1700160838413,241,75
1700160838700,5916,6
1700160839465,1823,8
1700160839663,5914,7
1700160839666,2414,35
1700160839673,2828,115
1700160840386,423,8
1700160840444,1426,12
1700160840725,6123,14
1700160840838,248,82
1700160840847,918,17
1700160840925,423,7
1700160840931,2412,11
1700160842126,424,44
1700160842129,11,12
1700160842228,7,54
1700160842328,579,8
1700160842328,917,13
1700160842487,3156,7
1700160842536,6176,12
1700160843664,2309,6
1700160843876,917,50
1700160843964,423,15
1700160844164,2460,6
1700160844224,5059,27
1700160844465,4884,10
1700160895261,1973,14
1700160895359,2075,6
1700160895861,5575,9
1700160895867,238,8
1700160895960,730,33
1700160896064,149,44
1700160896068,744,13
1700160896159,2002,16
1700160896260,1353,54
1700160896262,44,105
1700160896463,337,6
1700160896559,733,12
1700160896688,776,18
1700160896727,573,28
1700160896958,28,16
1700160896963,5195,6
1700160897119,5570,11
1700160897163,7426,9
1700160897291,573,52
1700160897462,1114,7
1700160897561,1974,11
1700160897664,2133,12
1700160897859,1640,263
1700160897859,1291,6
1700160898059,5194,10
1700160898159,11,9
1700160898341,1978,6
1700160898651,2027,17
1700160898794,748,54
1700160898862,7433,8
1700160898984,1292,7
1700160899267,3228,103
1700160899381,2037,13
1700160899624,778,14
1700160899659,2134,22
1700160899760,1078,9
1700160899846,594,7
1700160900169,594,8
1700160900199,1350,33
1700160900271,242,44
1700160900859,4684,37
1700160900967,1076,13
1700160901060,594,10
1700160901060,7434,94
1700160901060,2310,24
1700160903065,5074,71
1700160903066,2028,11
1700160903066,92,10
1700160903067,3231,175
1700160903187,1076,13
1700160903971,244,17
1700160903973,11,9
1700160904162,92,10
1700160904264,1978,10
1700160904264,7436,17
1700160904342,3235,11
1700160904635,149,22
1700160904736,80,7
1700160904736,76,6
1700160904837,4358,56
1700160904934,2606,18
1700160905058,1353,6
1700160905060,1316,24
1700160905067,596,18
1700160905266,779,18
1700160905266,39,12
1700160905361,2031,8
1700160905967,149,12
1700160906040,1216,6
1700160906065,7433,40
1700160906065,1978,6
1700160906066,39,6
1700160906138,195,7
1700160906139,1209,22
1700160906143,1985,26
1700160906144,1209,22
1700160906162,3568,9
1700160906163,3234,121
1700160906164,2035,13
1700160906240,230,13
1700160906240,4361,6
1700160906241,2157,18
1700160906242,1209,19
1700160906262,1891,7
1700160906359,38,6
1700160907260,1978,8
1700160907336,186,13
1700160907344,57,45
1700160907346,152,14
1700160907360,3665,10
1700160907437,198,12
1700160907441,2941,13
1700160907461,986,25
1700160907462,2032,6
1700160907462,704,7
1700160907462,2005,9
1700160907537,87,13
1700160907539,7032,6
1700160907540,95,8
1700160907541,2003,79
1700160907561,180,19
1700160907663,1979,13
1700160907668,1318,23
1700160907769,35,10
1700160907962,3563,9
1700160907966,152,8
1700160908269,2745,12
1700160908269,6272,6
1700160908359,2093,10
1700160908367,988,43
1700160908368,6272,6
1700160908559,2031,7
1700160908564,7436,59
1700160908566,604,11
1700160908568,150,8
1700160908663,246,35
1700160908667,3193,15
1700160908668,2456,9
1700160908669,667,9
1700160908760,751,18
1700160908861,246,13
1700160908866,3192,6
1700160908869,781,6
1700160908964,669,8
1700160908964,35,6
1700160909065,1400,16
1700160909158,248,14
1700160909159,3542,21
1700160909166,1318,22
1700160909168,1294,9
1700160909168,3286,124
1700160909260,752,19
1700160909267,2095,6
1700160909364,249,11
1700160909562,2031,7
1700160909568,1981,22
1700160909568,782,14
1700160909663,3715,9
1700160909667,2748,15
1700160909768,249,7
1700160909861,4067,52
1700160909862,950,13
1700160909863,2007,18
1700160910134,1902,10
1700160910234,199,8
1700160910336,1033,20
1700160910336,2095,11
1700160910384,36,14
1700160910483,3464,9
1700160910485,357,33
1700160910584,2220,12
1700160910783,2774,15
1700160910880,8,14
1700160910881,4188,11
1700160910882,27,13
1700160910883,2558,13
1700160910980,1856,6
1700160911046,199,14
1700160911081,2558,6
1700160912046,2590,22
1700160912234,94,17
1700160912234,3509,11
1700160912241,83,13
1700160912242,1239,23
1700160912386,241,21
1700160912578,855,28
1700160912583,2623,9
1700160912588,139,9
1700160912589,1486,15
1700160912677,1881,7
1700160912782,2561,24
1700160912787,1854,12
1700160912787,2241,46
1700160912881,3467,16
1700160912983,467,17
1700160912985,51,23
1700160913080,6010,13
1700160913382,139,10
1700160914337,2158,7
1700160914338,829,10
1700160914540,296,333
1700160914541,40,17
1700160914541,2593,11
1700160914542,1486,69
1700160914542,2024,26
1700160914638,2947,17
1700160914639,830,13
1700160914640,197,11
1700160914734,152,12
1700160916335,231,13
1700160916442,2838,19
1700160916444,2170,8
1700160916483,940,22
1700160916484,379,28
1700160916538,680,8
1700160916538,2947,9
1700160916635,559,6
1700160916641,384,18
1700160916734,6024,41
1700160916739,6026,25
1700160916741,2170,6
1700160916844,1195,7
1700160916938,3039,26
1700160916938,2839,6
1700160916940,938,13
1700160917038,1654,10
1700160917039,938,11
1700160917139,170,6
1700160917238,966,12
1700160917334,2791,9
1700160917338,2673,9
1700160917338,2951,6
1700160917342,1081,19
1700160917382,855,77
1700160917389,1886,10
1700160917443,726,51
1700160917484,2527,36
1700160917486,7436,145
1700160917486,651,9
1700160917488,2432,12
1700160917540,182,784
1700160917582,227,9
1700160917583,1494,19
1700160917635,5364,8
1700160917639,7436,8
1700160917734,209,12
1700160917735,3534,17
1700160917740,2332,202
1700160917745,234,13
1700160917839,497,9
1700160917942,196,14
1700160917943,88,26
1700160918040,1132,37
1700160918436,2603,31
1700160918537,57,21
1700160918537,2833,33
1700160918541,4015,12
1700160918542,989,91
1700160918544,96,13
1700160918546,2249,34
1700160918546,2794,62
1700160918642,7054,58
1700160918738,1450,9
1700160918739,2331,14
1700160918740,204,14
1700160918839,2491,19
1700160918841,127,7
1700160918842,4361,14
1700160918941,7436,14
1700160919036,7435,15
1700160919135,3271,17
1700160919239,46,26
1700160919239,614,15
1700160919339,94,14
1700160919436,150,12
1700160919436,847,18
1700160919440,2380,11
1700160919441,940,6
1700160919443,95,13
1700160919444,2432,11
1700160919485,847,64
1700160919486,2224,15
1700160919487,115,15
1700160919537,2255,6
1700160919537,3338,8
1700160919634,5639,15
1700160919641,505,79
1700160919741,1379,13
1700160919742,2255,12
1700160919745,3034,57
1700160919745,4567,12
1700160919746,2345,831
1700160919841,1466,12
1700160919939,151,7
1700160919983,841,9
1700160920034,2123,7
1700160920039,2131,7
1700160920141,855,9
1700160920145,3822,8
1700160920146,414,12
1700160920238,1466,16
1700160920239,294,25
1700160920242,824,17
1700160920242,666,219
1700160920334,436,103
1700160920339,296,15
1700160920342,7436,14
1700160920434,6166,33
1700160920441,550,19
1700160920538,151,6
1700160920542,1633,16
1700160920545,2157,24
1700160920546,830,10
1700160920784,830,19
1700160920784,98,18
1700160920838,34,13
1700160920842,2004,28
1700160920942,98,27
1700160920943,7028,6
1700160921034,209,196
1700160921034,1953,21
1700160921140,153,14
1700160921140,3036,135
1700160921141,609,10
1700160921238,5639,12
1700160921338,5708,12
1700160921434,4018,28
1700160921439,3510,42
1700160921535,889,10
1700160921536,2095,6
1700160921536,4018,8
1700160921543,6166,9
1700160921637,5639,14
1700160921638,209,196
1700160921641,967,24
1700160921642,2189,12
1700160921741,235,13
1700160921743,1888,34
1700160921746,4367,129
1700160921838,3045,64
1700160921841,937,12
1700160922039,94,8
1700160922140,1342,11
1700160922241,4369,6
1700160922243,3045,112
1700160922438,2796,9
1700160922442,3045,64
1700160922442,2331,11
1700160922534,209,196
1700160922538,93,16
1700160922542,434,16
1700160922740,2857,12
1700160922743,2789,11
1700160922839,3045,37
1700160922839,2128,9
1700160922843,436,15
1700160922843,3,19
1700160966162,160,6
1700160966324,2231,13
1700160966487,2237,9
1700160966778,185,14
1700160966849,1629,6
1700160966966,952,11
1700160966968,3228,40
1700160967064,185,15
1700160967064,765,9
1700160967066,2890,38
1700160967068,1629,6
1700160967163,952,14
1700160967167,162,14
1700160967260,3230,10
1700160967265,511,129
1700160967363,2267,195
1700160967365,73,12
1700160967560,990,12
1700160967560,2005,96
1700160967564,588,9
1700160967836,160,13
1700160967871,3231,9
1700160968460,2230,6
1700160968761,589,25
1700160968860,2542,97
1700160968967,590,8
1700160969064,514,22
1700160969159,161,6
1700160969159,2896,7
1700160969260,76,6
1700160969359,7429,14
1700160969460,146,12
1700160969559,1636,28
1700160969678,767,9
1700160969759,5879,9
1700160969874,991,9
1700160969904,1290,316
1700160969904,772,13
1700160993065,2582,46
1700160993186,2352,18
1700160993188,4361,8
1700160993353,7436,12
1700160993436,7435,7
1700160993534,3825,7
1700160993539,4362,8
1700160993539,770,6
1700160993679,2798,8
1700160993841,770,8
1700160993857,758,49
1700160994139,2587,36
1700160994297,2776,111
1700160994434,41,12
1700160994923,42,22
1700160995009,3826,6
1700160995044,771,13
1700160995172,1396,10
1700160995234,7425,6
1700160995335,1799,9
1700160995609,7436,9
1700160995760,2593,46
1700160996134,3486,16
1700160996248,4319,9
1700160996376,2168,6
1700160996400,4699,6
1700160996498,3418,7
1700160996706,1802,6
1700160997234,2599,38
1700160997264,1502,19
1700160997337,679,18
1700160997734,7426,7
1700160997812,4700,12
1700160998043,1366,18
1700160998044,3486,94
1700160998240,5415,7
1700160998335,3832,27
1700160998634,1411,9
1700160998834,2235,7
1700160998856,7435,9
1700160998971,2605,34
1700160999281,3835,6
1700160999656,1501,30
1700160999665,1838,6
1700160999734,1355,12
1700160999918,5708,9
1700161000356,1502,11
1700161000434,7436,7
1700161000573,2611,34
1700161000636,3411,7
1700161000636,1353,8
1700161000734,3913,12
1700161000745,3835,7
1700161000839,7428,7
1700161001006,780,10
1700161001039,4699,12
1700161001056,1356,6
1700161001134,1503,23
1700161001634,1846,101
1700161001734,4698,8
1700161002034,7429,7
1700161002234,4698,6
1700161002362,156,23
1700161002489,2617,46
1700161002634,1370,8
1700161002689,128,20
1700161002838,789,67
1700161003038,128,19
1700161003134,5639,8
1700161003357,1370,18
1700161003435,8,8
1700161003454,1357,48
1700161003834,1371,12
1700161003837,5638,17
1700161004149,7435,6
1700161004634,1370,12
1700161004634,1011,12
1700161004681,5710,7
1700161004734,2623,38
1700161004835,1506,20
1700161004859,1116,8
1700161004934,1372,6
1700161005375,5709,7
1700161005535,2080,8
1700161005665,1013,9
1700161005741,3313,25
1700161005834,1117,16
1700161006036,3967,35
1700161006134,1371,15
1700161006238,963,103
1700161006536,728,28
1700161006536,49,41
1700161006558,1517,6
1700161006698,151,126
1700161006734,2629,33
1700161006985,1118,11
1700161007292,962,11
1700161007608,348,16
1700161007878,7437,28
1700161008139,3395,20
1700161008335,5516,27
1700161008359,1371,12
1700161008434,962,10
1700161008453,5725,8
1700161008463,849,85
1700161008539,2635,15
1700161008747,348,8
1700161009334,2167,20
1700161009534,807,6
1700161009535,342,13
1700161009563,2288,10
1700161009634,961,7
1700161009634,2084,40
1700161009638,1394,11
1700161009934,150,15
1700161009972,3317,30
1700161010062,2984,30
1700161010334,7424,15
1700161010607,151,126
1700161010744,347,10
1700161010773,6594,20
1700161011050,7436,7
1700161011234,7424,13
1700161011284,960,16
1700161011341,348,8
1700161011537,2235,16
1700161011637,2169,12
1700161011758,152,24
1700161012144,2919,13
1700161012155,348,9
1700161012290,5522,6
1700161012801,5522,13
1700161012858,2235,8
1700161013151,885,11
1700161013234,223,12
1700161013344,1495,14
1700161013363,947,6
1700161013534,5732,63
1700161013735,151,126
1700161013740,5523,10
1700161013765,7435,6
1700161013834,702,13
1700161013934,87,17
1700161014217,7435,6
1700161015146,1508,13
1700161015334,1346,17
1700161015339,223,14
1700161015434,152,11
1700161015536,2585,31
1700161015574,3104,9
1700161016138,2932,9
1700161016235,88,10
1700161016535,5631,12
1700161139965,4052,6
1700161140061,1376,6
1700161140160,477,51
1700161141963,2881,17
1700161141970,1541,11
1700161142059,1376,6
1700161142163,1960,13
1700161142163,479,34
1700161142263,6816,43
1700161142965,7436,7
1700161143063,480,40
1700161143163,1292,20
1700161143163,1817,13
1700161143170,37,7
1700161143171,2928,9
1700161143171,480,34
1700161143172,3934,193
1700161143260,6817,124
1700161143364,2315,10
1700161143368,2929,8
1700161143464,946,10
1700161143466,482,19
1700161143466,7436,17
1700161143468,2868,519
1700161143564,52,12
1700161143659,2699,26
1700161143660,620,10
1700161143972,52,7
1700161145067,484,15
1700161145068,6817,63
1700161145165,7436,12
1700161145263,1546,31
1700161145265,1377,7
1700161145267,2795,168
1700161145268,4054,8
1700161145363,3157,17
1700161145558,39,8
1700161145665,2318,12
1700161145860,484,108
1700161145959,7435,10
1700161146259,930,30
1700161146419,54,6
1700161146468,6818,49
1700161147159,484,88
1700161148059,483,30
1700161148060,2086,16
1700161148061,1114,7
1700161148063,188,15
1700161148064,1075,11
1700161148163,3158,12
1700161148163,6820,43
1700161148165,56,43
1700161148361,790,10
1700161150967,450,12
1700161150967,41,6
1700161150968,56,19
1700161150968,73,10
1700161153160,739,6
1700161153161,5903,82
1700161153261,929,30
1700161153267,916,10
1700161153460,1640,10
1700161153558,2642,45
1700161153661,76,21
1700161154064,5256,14
1700161154163,915,19
1700161154163,2644,13
1700161154458,915,73
1700161154564,2645,12
1700161154565,77,14
1700161154568,3479,7
1700161154662,1991,22
1700161154662,2318,77
1700161154667,1644,9
1700161154667,917,11
1700161154765,2087,17
1700161154765,1605,15
1700161154765,1073,52
1700161154864,78,23
1700161154864,2088,8
1700161154866,1589,10
1700161154961,2648,10
1700161154962,2953,10
1700161155260,1157,13
1700161155362,2320,20
1700161155467,1547,20
1700161155560,2089,13
1700161155566,91,6
1700161155566,1589,20
1700161155567,920,13
1700161155567,1078,7
1700161155658,2648,41
1700161155658,5903,55
1700161155658,19,11
1700161155659,3145,247
1700161155759,1381,11
1700161155763,6820,550
1700161155865,1712,16
1700161155868,5907,52
1700161155868,20,16
1700161155960,2650,10
1700161155963,3962,14
1700161155963,1592,10
1700161156064,598,7
1700161156064,5218,61
1700161156068,2142,14
1700161156161,23,20
1700161156163,1593,9
1700161156167,3918,10
1700161156261,2292,7
1700161156359,1958,11
1700161156458,24,11
1700161156459,157,11
1700161156460,1081,8
1700161156558,133,11
1700161156562,1592,11
1700161156758,2318,94
1700161156858,3989,20
1700161156859,24,8
1700161156859,2143,14
1700161157058,1082,7
1700161157158,3919,19
1700161157458,2143,7
1700161157759,1912,6
1700161157759,3923,7
1700161157759,966,6
1700161158061,6125,16
1700161158159,40,14
1700161158161,923,7
1700161158259,1385,9
1700161180577,104,6
1700161180588,2876,16
1700161180877,2081,9
1700161180881,70,20
1700161180884,2303,10
1700161180884,105,6
1700161180977,2081,7
1700161180980,207,16
1700161180982,229,123
1700161180987,71,18
1700161180989,780,52
1700161181082,1831,11
1700161181082,937,40
1700161183480,894,14
1700161183579,229,21
1700161183779,96,11
1700161183880,936,43
1700161183979,102,10
1700161183980,5431,13
1700161184579,1775,12
1700161184880,994,84
1700161184881,934,25
1700161184882,230,18
1700161184985,1654,9
1700161185077,3742,7
1700161185077,234,103
1700161185184,2571,7
1700161186481,89,22
1700161186481,209,14
1700161186683,1437,27
1700161186684,3742,7
1700161186781,7436,25
1700161187386,45,10
1700161187681,1804,23
1700161187682,57,20
1700161187878,231,103
1700161187881,5428,42
1700161187882,236,195
1700161187983,106,10
1700161187987,3741,7
1700161187987,3556,676
1700161188479,82,17
1700161188485,797,13
1700161188486,213,13
1700161188582,233,30
1700161188582,72,21
1700161188585,1679,30
1700161188780,105,13
1700161188783,109,20
1700161188788,7354,26
1700161188788,1681,6
1700161188879,143,19
1700161188980,7429,6
1700161188980,104,14
1700161188980,1435,11
1700161188983,990,10
1700161188985,895,20
1700161188985,209,13
1700161188986,1132,8
1700161188987,1090,19
1700161189082,2276,11
1700161189181,105,18
1700161189182,86,9
1700161189183,7354,14
1700161189186,2418,11
1700161189187,393,15
1700161189284,210,11
1700161189284,480,31
1700161189486,2088,13
1700161189488,54,10
1700161189488,86,29
1700161189583,7429,30
1700161189584,930,45
1700161189584,511,31
1700161189682,99,20
1700161189686,394,7
1700161189783,109,11
1700161189882,48,98
1700161189887,213,15
1700161189888,147,14
1700161198134,1398,13
1700161198134,1030,12
1700161198136,572,19
1700161198136,178,12
1700161198137,7436,15
1700161198137,2720,13
1700161198140,2976,7
1700161198140,430,71
1700161198240,3427,9
1700161198243,2535,7
1700161198334,2698,13
1700161198336,1028,9
1700161198337,4273,19
1700161198342,2348,71
1700161198438,3985,8
1700161198439,1570,62
1700161202138,1451,13
1700161202336,198,6
1700161202344,600,19
1700161202438,2698,7
1700161202540,2823,15
1700161202739,3631,6
1700161202740,1570,51
1700161204045,2250,10
1700161205137,1547,8
1700161205339,1023,35
1700161205435,1573,12
1700161205437,2257,11
1700161205541,177,8
1700161205739,1025,11
1700161205762,974,79
1700161205798,867,34
1700161206061,2276,470
1700161206160,975,22
1700161206161,1571,12
1700161206260,6125,13
1700161206268,1135,10
1700161206361,608,22
1700161206461,210,22
1700161206860,1827,25
1700161206964,359,7
1700161207059,19,43
1700161207136,3273,13
1700161207259,3720,15
1700161207260,976,77
1700161207338,2348,7
1700161207359,794,9
1700161207434,177,13
1700161207536,2205,7
1700161207539,1574,10
1700161207640,2679,61
1700161207641,1077,9
1700161207736,588,49
1700161207736,1169,35
1700161207742,180,7
1700161207836,1026,63
1700161207840,81,21
1700161207840,1829,9
1700161207843,431,184
1700161207859,4118,149
1700161207865,17,9
1700161207934,2825,11
1700161207935,1067,8
1700161207936,1547,8
1700161207940,1166,7
1700161207940,178,19
1700161207941,1173,35
1700161207967,1137,10
1700161208040,1908,36
1700161208062,5275,11
1700161208136,3192,9
1700161208142,1028,15
1700161208142,3140,6
1700161208235,181,6
1700161208240,3270,6
1700161208259,978,22
1700161208335,3141,9
1700161208336,181,6
1700161208459,6591,59
1700161208583,1571,19
1700161208709,2113,64
1700161208760,3985,8
1700161208763,797,6
1700161208859,4058,6
1700161209062,2176,12
1700161209288,1665,11
1700161209292,6127,22
1700161209610,2010,6
1700161209636,5668,11
1700161209730,796,7
1700161209746,5279,11
1700161209883,1055,9
1700161210060,2009,9
1700161210060,1031,8
1700161210063,3724,17
1700161210063,980,148
1700161210240,592,88
1700161210402,1057,43
1700161210444,1067,16
1700161210444,1584,21
1700161210500,59,16
1700161210531,131,18
1700161210705,4541,28
1700161211059,1841,23
1700161211140,110,11
1700161211159,58,13
1700161211188,3610,11
1700161211239,817,6
1700161211334,3539,26
1700161211443,4273,28
1700161211444,816,6
1700161211510,59,10
1700161211595,93,10
1700161211661,6596,9
1700161211701,1085,49
1700161211788,1058,12
1700161211860,1666,10
1700161211863,804,15
1700161211863,231,11
1700161211866,219,48
1700161212040,2725,17
1700161212045,1171,23
1700161212045,816,6
1700161212072,3612,9
1700161212102,58,20
1700161212160,95,13
1700161212160,862,94
1700161212260,6596,9
1700161212436,3345,9
1700161212443,3995,21
1700161212445,1069,46
1700161212492,2012,109
1700161212660,2115,247
1700161212859,6137,8
1700161212861,3160,16
1700161212898,1005,16
1700161213037,7436,133
1700161213037,2250,7
1700161213044,860,21
1700161213120,728,13
1700161213138,3333,7
1700161213237,1062,72
1700161213239,2354,8
1700161213239,1653,31
1700161213241,1832,20
1700161213242,7435,77
1700161213341,4574,34
1700161213344,4276,25
1700161213435,4713,9
1700161214135,964,40
1700161214242,2350,11
1700161214343,7436,28
1700161214439,962,52
1700161214440,3538,13
1700161214440,880,15
1700161214537,13,12
1700161214544,3537,11
1700161214642,608,19
1700161214741,1649,21
1700161214835,1908,32
1700161214838,7373,18
1700161214841,1590,11
1700161214842,3142,6
1700161214936,2386,14
1700161214939,592,16
1700161214941,3183,9
1700161214942,2958,86
1700161215036,6082,12
1700161215041,5975,66
1700161215339,4107,18
1700161215537,1734,8
1700161215542,2958,52
1700161215641,1186,12
1700161215742,4106,10
1700161215742,1649,12
1700161215837,1522,9
1700161215837,1547,11
1700161215839,2425,8
1700161215841,1592,7
1700161215843,2779,9
1700161215843,661,7
1700161215844,2823,9
1700161215939,2426,12
1700161215940,7436,7
1700161215940,1048,10
1700161215942,4107,12
1700161216040,2198,9
1700161216235,1911,91
1700161216238,63,21
1700161216242,1653,15
1700161216243,1761,8
1700161216245,2236,8
1700161216245,5974,8
1700161216246,2354,34
1700161216338,4106,10
1700161216340,1670,9
1700161216341,2758,6
1700161216342,962,9
1700161216437,1760,10
1700161216439,5985,16
1700161216443,1911,82
1700161216540,2423,10
1700161216668,594,16
1700161216668,105,10
1700161216668,7372,19
1700161216671,213,43
1700161216674,4154,30
1700161216674,2238,8
1700161216740,1680,9
1700161216741,1913,104
1700161216836,3337,6
1700161216936,1991,10
1700161217034,833,7
1700161217136,2356,7
1700161217141,3542,29
1700161217234,2732,48
1700161217237,594,139
1700161217242,1993,6
1700161217340,2736,14
1700161217341,2732,64
1700161217442,1177,8
1700161217444,709,19
1700161217445,583,13
1700161217636,90,42
1700161217641,5980,65
1700161217642,7436,28
1700161217738,3183,18
1700161217738,1179,6
1700161217835,582,15
1700161217839,3098,14
1700161217839,3548,9
1700161217841,22,6
1700161217841,2234,13
1700161217843,2358,33
1700161218036,1182,16
1700161218038,810,10
1700161218038,95,23
1700161218039,2439,6
1700161218238,286,8
1700161218337,3186,6
1700161218340,1911,24
1700161218343,1667,8
1700161218343,1734,16
1700161218437,1455,27
1700161218441,1184,10
1700161218537,3543,14
1700161218539,1915,139
1700161218542,3562,22
1700161218636,3333,60
1700161218636,1911,34
1700161218640,968,12
1700161218737,3335,8
1700161218741,811,8
1700161218742,2236,21
1700161218743,1008,6
1700161218744,1667,30
1700161218837,3336,7
1700161218839,658,6
1700161218934,617,26
1700161219036,4134,21
1700161219037,143,16
1700161219042,2427,7
1700161219042,3337,6
1700161219235,144,7
1700161219646,4154,30
1700161219735,2615,11
1700161219738,129,13
1700161219840,3789,20
1700161290034,2422,33
1700161290243,985,24
1700161290482,462,17
1700161290535,1161,37
1700161290734,136,15
1700161290735,2523,15
1700161290840,483,9
1700161290848,463,9
1700161291236,506,10
1700161291334,76,23
1700161291337,463,13
1700161291440,136,19
1700161291536,668,23
